"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID"
"12144",2018-08-20,1420118.33333333,525520.194525495,-51929.1160260321,0,617657.883009678,0,257221.270391488,102129.968422548,81.1893470462628,33895.9332396868,8.95252161208982,215322.973599204,0,1699909.24903073,"1_166_6"
"12145",2016-11-21,2964696.66666667,516131.939193924,417293.672339128,0,1324587.27537269,0,124072.793390711,122870.610123912,64133.8492862375,63646.85208394,4.85159126647474,203496.356211954,0,2836238.19959377,"1_178_6"
"12146",2016-11-28,2848525,516479.519672754,340472.911218215,0,1369288.10962992,0,28251.6068748077,82585.6383529569,37700.4612109195,60178.8209719033,54087.3557045201,227489.420888985,0,2716533.84452498,"1_178_6"
"12147",2016-12-05,2740160,516821.141001315,266588.001714986,0,1207969.78931091,0,69544.6998537121,140370.369543342,1384.40073083411,49106.5767210448,51042.6166207143,287516.911431081,0,2590344.50692793,"1_178_6"
"12148",2016-12-12,2380508.33333333,517162.762329875,247179.854492662,0,1159566.04888723,0,13958.9170300456,98477.8929901233,45.0304383068925,51206.5688437577,47762.2961204225,240115.194549582,0,2375474.56568201,"1_178_6"
"12149",2016-12-19,2230915,517504.383658436,276801.987570493,-334288.16654926,1045568.70413909,0,2499.83226939793,153400.498529964,1.45856234134036,41217.8690475767,46221.7613565978,161861.626519574,0,1910789.95510421,"1_178_6"
"12150",2016-12-26,3659425,517846.004986997,302096.415493565,1045673.6488407,1134013.32646742,0,336317.663897146,111245.22805418,0.0472372449012654,61987.9149472982,48986.0058738708,91882.6913819565,0,3650048.94718038,"1_178_6"
"12151",2017-01-02,2827008.33333333,518187.626315557,278432.800663506,0,1099976.72114118,0,288134.172067299,164573.794266619,211994.043837622,58576.5917981869,47840.9900352496,252291.978909956,0,2920008.71903518,"1_178_6"
"12152",2017-01-09,2042143.33333333,518529.247644118,211032.169740798,0,999809.016514086,0,110169.618060104,122898.723788811,20422.9089956377,60511.8951541168,46860.2999078676,228708.421512339,0,2318942.30131788,"1_178_6"
"12153",2017-01-16,2113358.33333333,518866.572523635,140690.013074326,0,983012.591894574,0,52954.7996045048,82610.1004324491,8956.60573515964,62041.2970108408,45565.9314282612,254692.583262388,0,2149390.49496614,"1_178_6"
"12154",2017-01-23,2179918.33333333,519203.897403153,98189.0969563265,0,1026584.15859498,0,10259.1342898655,50639.1711254266,101507.508527052,63387.7891411731,46579.4806962136,206321.018480997,0,2122671.25521518,"1_178_6"
"12155",2017-01-30,2370613.33333333,519541.22228267,79857.2128596002,0,1041150.65386515,0,187893.831095189,29013.8921353077,4819.2452918193,59025.9442440342,47347.4340241616,226920.407014482,0,2195569.84281241,"1_178_6"
"12156",2017-02-06,1814556.66666667,519878.547162188,63131.6688317104,0,887318.53541152,0,50772.5228688308,15920.2803763208,158.467563565843,38239.4566459681,41331.871459698,151853.45418343,0,1768604.80450323,"1_178_6"
"12157",2017-02-13,1951668.33333333,520215.872041705,34056.0102424684,0,922778.094141392,0,9791.53214813377,113865.654464631,5.13468159670866,63785.5270556318,619.043093799539,183090.224148358,0,1848207.09201772,"1_178_6"
"12158",2017-02-20,1918238.33333333,520553.196921222,-5549.72930937599,0,900368.485085113,0,1739.46042520123,74916.3418748399,98367.6204952062,42512.5968433234,6.20227522537891,193482.101314593,0,1826396.27592535,"1_178_6"
"12159",2017-02-27,1472390,520890.52180074,-49656.4043484007,0,704443.497901046,0,304.301239740456,45163.5080930542,4603.81671868879,71660.2254391287,36483.2475842881,220246.852448324,0,1554139.56687661,"1_178_6"
"12160",2017-03-06,1477865,521190.014376747,-95084.1760669994,0,687821.348399423,0,53.0901459474321,25590.331820691,130789.007421058,50149.8021836979,37312.0424947488,182703.562161745,0,1540525.02293706,"1_178_6"
"12161",2017-03-13,1300166.66666667,521489.506952755,-136426.244082392,0,604288.409149485,0,34835.6321717422,13948.3036057956,7173.68558946905,30877.6825494022,35156.9428559233,215166.78041389,0,1326510.69920607,"1_178_6"
"12162",2017-03-20,1160205,521788.999528762,-164602.729710618,0,530801.66762543,0,6501.7283329232,7434.47239868921,173442.673107558,17163.3212056842,32904.8141652497,216119.94221762,0,1341554.8888713,"1_178_6"
"12163",2017-03-27,1356871.66666667,522088.492104769,-178749.263223442,0,656735.977771566,0,1147.76570328211,59059.2338908763,12294.2120905764,45561.0505869007,37907.4544556679,227397.309428191,0,1383442.23280839,"1_178_6"
"12164",2017-04-03,1355833.33333333,522387.984680776,-195153.125687494,0,663564.100361827,0,200.565371502661,34430.4478130752,414.102472527909,27351.0206280648,36822.7222641174,138298.629277842,0,1228316.44718224,"1_178_6"
"12165",2017-04-10,1176266.66666667,522687.477256784,-233133.502750507,18938.7725058779,544411.703494392,0,34.9849337274873,165276.362404482,13.4285437157787,14937.2833648799,32344.0907734592,82208.7922725637,0,1147719.39279938,"1_178_6"
"12166",2017-04-17,1955281.66666667,522986.969832791,-288274.088873912,985118.308437036,448580.192646471,0,21615.9632737328,123654.700895075,0.434915373265386,7684.89588578436,31673.8896641692,128932.849750142,0,1981974.11642666,"1_178_6"
"12167",2017-04-24,1029928.33333333,523235.727837419,-328052.750266156,0,485468.27923661,0,3929.43465372652,152155.357615761,0.0140851971586496,3824.20715245043,30098.7053613925,170226.581512512,0,1040885.55718891,"1_178_6"
"12168",2017-05-01,2263143.33333333,523484.485842047,-323993.478092519,339784.572474676,414690.136851183,0,169926.120059547,109988.141002591,0.000456163496989219,1870.41408682365,26011.6139366823,130075.887277946,0,1391837.89389514,"1_178_6"
"12169",2017-05-08,813771.666666667,523733.243846676,-287582.698740153,0,382118.440049551,0,43624.0370246683,151472.379229914,1.47733201574079e-05,906.951110396881,26512.2439662828,128775.416951001,0,969560.01345311,"1_178_6"
"12170",2017-05-15,880871.666666667,523982.001851304,-264748.162798592,0,431359.669234185,0,8289.21127805245,109302.030649429,4.78449042091541e-07,437.917708199407,336.472617059993,176294.783375681,0,985253.923915798,"1_178_6"
"12171",2017-05-22,919185,524230.759855932,-288728.64708804,-69390.8238869627,443753.446683608,0,1468.33095949966,95742.5511107872,1.54950602457012e-08,51601.7087051155,3.36343590794165,191100.713891444,0,949781.403667308,"1_178_6"
"12172",2017-05-29,826321.666666667,524479.51786056,-342882.2076427,0,393301.533536068,0,256.737997288171,60423.5718896965,61068.9689122549,32031.5116292816,23011.9612251902,139380.398436196,0,891071.993843836,"1_178_6"
"12173",2017-06-05,833798.333333333,524701.369365114,-377733.704912225,317392.189209259,382836.811474045,0,29428.6226686852,80924.9511054405,2445.41204921666,48925.5527858312,26501.1715746537,89126.8737847964,0,1124549.24910482,"1_178_6"
"12174",2017-06-12,746271.666666667,524923.220869667,-364200.697650182,0,364845.105995481,0,5433.19724159056,49424.1544215051,79.8082897225508,29919.2226736107,23465.5122790299,86274.8152807008,0,720164.339401126,"1_178_6"
"12175",2017-06-19,1036406.66666667,525145.072374221,-321523.027576539,0,461979.132644523,0,169160.748344897,28247.6288459699,2.5853189569812,17624.9511143527,29526.8526061649,87986.6132552745,0,998150.55692782,"1_178_6"
"12176",2017-06-26,927931.666666667,525366.923878775,-288435.657298896,0,434671.483258972,0,43335.3546623418,122359.30053517,33929.9194491015,9182.87887764343,26440.8981954338,54948.3702563127,0,961799.471814855,"1_178_6"
"12177",2017-07-03,1126943.33333333,525588.775383329,-274603.758329627,0,511256.155708589,0,26042.6927692352,82141.315411938,92560.3732642997,59671.0984439444,32943.0270030461,116303.719084805,0,1171903.39873956,"1_178_6"
"12178",2017-07-10,1184220,525810.626887882,-252408.643320546,0,579533.127420618,0,4775.75311440755,50300.2727650051,4221.09862258838,38804.6090471147,32612.9556580004,110448.335726151,0,1094098.13592122,"1_178_6"
"12179",2017-07-17,1315508.33333333,526032.478392436,-197884.147132278,0,557561.553298695,0,36563.748357949,109385.18750964,199963.003015027,22467.9596040365,33314.2642240017,77147.1684681044,0,1364551.21573761,"1_178_6"
"12180",2017-07-24,1279360,526181.101478633,-127463.705285732,0,625563.762977218,0,6848.17935618747,71219.9026370385,17322.6120495077,11980.5216429432,33386.4122888256,143905.652870537,0,1308944.44001516,"1_178_6"
"12181",2017-07-31,1455811.66666667,526329.724564829,-82083.2021536116,0,649783.016691975,0,45284.82326703,134081.071928744,8077.10772646224,6079.77287128206,36680.6095876599,139335.529787997,0,1463568.45427237,"1_178_6"
"12182",2017-08-07,1553355,526478.347651026,-76679.8497032749,0,721303.001898245,0,8634.28688839686,126061.096376044,87981.0662890276,3003.68134627751,40354.7925280893,131732.234312033,0,1568868.65758586,"1_178_6"
"12183",2017-08-14,1374855,526626.970737223,-78194.2198609098,0,615952.959653603,0,160933.636748597,85382.9249072138,3932.8540191764,1463.76478121426,597.314875354161,177124.840116426,0,1493821.0459779,"1_178_6"
"12184",2017-08-21,1970110,526775.593823419,-41613.0218816642,0,920668.602394562,0,40307.9310099452,52658.0157503671,106175.592698789,35848.8299870571,5.98352014748169,191387.932712315,0,1832215.46001494,"1_178_6"
"12185",2017-08-28,2336431.66666667,526924.216909616,37808.4174763836,0,1028346.27367585,0,349682.599371217,30295.544332695,5151.25461939213,34753.1927404778,46489.131573933,239573.68306772,0,2299024.31376728,"1_178_6"
"12186",2017-09-04,2002065,526902.559648293,118657.658950921,0,979819.455117575,0,179419.497925842,16665.3272724648,169.563758338695,19702.7205514599,44801.3956334572,217888.509256317,0,2104026.68811467,"1_178_6"
"12187",2017-09-11,2027418.33333333,526880.90238697,160368.976954136,0,864070.704113141,0,254242.567334364,120000.174689527,33600.696413218,27832.9894501592,41320.2047152289,137196.517920192,0,2165513.73397694,"1_178_6"
"12188",2017-09-18,1886570,526859.245125646,166318.131309239,0,922691.983456038,0,85249.8524908962,80105.2647734601,1216.15053598412,15236.9013138857,44587.7514137928,164406.821816469,0,2006672.10223541,"1_178_6"
"12189",2017-09-25,2529721.66666667,526837.587864323,173257.301948753,0,1087116.88977801,0,312544.48297271,122483.888133985,39.5368392275639,44995.7712370962,48684.9488641152,204388.888052034,0,2520349.29569026,"1_178_6"
"12190",2017-10-02,2357930,526815.930603,204422.56296211,35687.4121271328,1144094.5845916,0,364515.038013649,108568.783118267,1.28059940856202,26928.7399032088,47752.3550422909,232154.514242338,0,2690941.20120301,"1_178_6"
"12191",2017-10-09,3003391.66666667,526794.273341677,246286.376702904,0,1195246.53213524,0,312977.822464259,153517.273057569,163600.457551112,56679.9212885407,49859.9086874485,199916.038423015,0,2904878.60365176,"1_178_6"
"12192",2017-10-16,2283685,526772.616080354,275105.640705242,0,1117394.84437148,0,133387.553581205,111363.538237993,10863.7531099103,56853.5594991453,48534.6465761099,266135.29201366,0,2546411.4441751,"1_178_6"
"12193",2017-10-23,2584721.66666667,526655.54121483,294139.327602768,0,1137782.83272101,0,231503.169679224,98899.6752637928,364.223951648539,58350.3684348412,49576.2653508939,266939.210015111,0,2664210.61423412,"1_178_6"
"12194",2017-10-30,2565400,526538.466349307,329542.189872836,-162756.438281816,1218738.02586696,0,96337.3700968762,62862.6429164722,11.8092327379595,60007.7313547943,51219.363263061,180828.58828495,0,2363329.74895618,"1_178_6"
"12195",2017-11-06,3407085,526421.391483784,388588.117747092,0,1361855.01179877,0,127924.945142452,149614.674662245,190119.277744935,55949.8715743612,54934.3657129595,214441.7861518,0,3069849.4420184,"1_178_6"
"12196",2017-11-13,2803291.66666667,526304.316618261,436198.886440879,0,1372405.99124237,0,29408.0390913566,107447.948449931,15215.3377303859,64241.0154876404,985.761283427299,205381.822196399,0,2757589.11854065,"1_178_6"
"12197",2017-11-20,3303155,526187.241752737,426340.020007087,0,1417379.53378592,0,244355.526945749,117427.158619566,7151.38127456962,56694.5978510093,9.90601238135048,201785.05056007,0,2997330.41680909,"1_178_6"
"12198",2017-11-27,3103743.33333333,526070.166887214,355955.388630397,0,1464723.98075314,0,79095.5224278066,77910.5257773628,89215.5829015499,51079.5181968241,65602.29457455,261091.980168192,0,2970744.96031703,"1_178_6"
"12199",2017-12-04,2793875,525953.092021691,276690.654533031,0,1236651.10216776,0,159745.124253071,105694.288075367,4009.43131477287,45267.2716964436,61536.5727331638,216429.356378991,0,2631976.89317429,"1_178_6"
"12200",2017-12-11,2260396.66666667,525738.093537288,246022.605478225,0,1106701.71628374,0,39881.7118335143,68232.1395271657,131.500499756127,50429.6236239314,58089.4247127183,256649.657677928,0,2351876.47317427,"1_178_6"
"12201",2017-12-18,2399176.66666667,525523.095052884,270039.925557242,0,1066078.01026849,0,268650.281621893,105652.220341444,4.26053218864239,40870.8061830106,59289.2249785676,280508.740392656,0,2616616.56492838,"1_178_6"
"12202",2017-12-25,3827520,525308.096568481,300440.076864129,507241.866140105,1002524.07028671,0,340743.23232641,68198.3785018679,137961.280845679,61963.5235319524,55605.1652969926,312483.95546906,0,3312469.64583139,"1_178_6"
"12203",2018-01-01,3109461.66666667,525093.098084078,286713.628991853,226193.891288489,1010946.92756263,0,166561.065991647,40528.3243612498,59831.0691493914,58568.9886697889,56982.737204109,348205.544787834,0,2779625.27609107,"1_178_6"
"12204",2018-01-08,2228128.33333333,524878.099599675,224589.960271577,0,1079001.2144018,0,42363.8949223638,33369.0508449601,2384.41423091015,60510.2105485648,57426.3715995142,356152.313900115,0,2380675.53031948,"1_178_6"
"12205",2018-01-15,2202593.33333333,524663.101115272,151665.762983376,0,933045.363081633,0,192830.225554033,18467.3651898491,142310.297648493,39546.1389844048,55597.0651460699,262985.131293659,0,2321110.45099679,"1_178_6"
"12206",2018-01-22,1918293.33333333,524428.633762883,103478.870630343,0,870943.128964011,0,52870.0121599182,84987.2336599893,180096.534722963,22986.8778116358,53375.4593836132,196617.8944912,0,2089784.64558656,"1_178_6"
"12207",2018-01-29,1862458.33333333,524194.166410494,82349.0186512442,0,839283.589302976,0,134508.474302138,52368.4152810516,13375.8366156212,12288.0810987096,52636.4801354106,176737.27426238,0,1887741.33606002,"1_178_6"
"12208",2018-02-05,1975951.66666667,523959.699058105,66863.1885977014,0,948767.384533287,0,31436.6341242744,30111.0413077329,37910.1075007883,24242.5204702676,56877.3101185247,285752.586101526,0,2005920.47181221,"1_178_6"
"12209",2018-02-12,1827318.33333333,523725.231705716,40210.4012789832,0,843374.213597855,0,44258.2776701751,84165.8386527121,1393.13614098281,13038.7388226601,1050.34632337293,238638.789801402,0,1789854.97399386,"1_178_6"
"12210",2018-02-19,1656268.33333333,523490.764353328,1988.02886151722,0,790654.376778131,0,8420.71414303312,51768.8532747011,52381.5266516655,6649.19439346474,10.5605964247492,215650.012458416,0,1651014.03151068,"1_178_6"
"12211",2018-02-26,1703790,523256.297000939,-41607.8675775997,0,750206.999627954,0,51080.0266961967,87630.7644729312,98978.4139660725,3293.40978115014,47872.2530016455,205619.905675749,0,1726330.20264504,"1_178_6"
"12212",2018-03-05,1488115,523021.82964855,-87037.0185299488,0,727797.683964129,0,9857.16369829327,54312.7866528117,4645.24248635734,1607.01551466381,47792.8530404812,197353.996037747,0,1479351.55251308,"1_178_6"
"12213",2018-03-12,1727330,522787.36218932,-129762.07132101,0,707645.583147904,0,233354.838511984,103555.407553895,176943.782000572,778.328735863457,46860.1048949585,156643.652129404,0,1818806.98784289,"1_178_6"
"12214",2018-03-19,1208246.66666667,522552.89473009,-160797.900574964,0,592101.766772839,0,72730.6510113428,66523.8472044983,12850.7382105797,375.601206364327,42807.4904636872,158212.998889549,0,1307358.08791399,"1_178_6"
"12215",2018-03-26,1388960,522318.427270861,-176717.629238019,18938.7725058779,614863.006685665,0,113501.214227648,101674.027011612,20231.2038877667,180.936236930219,44201.6131478414,201166.669398472,0,1460358.24113466,"1_178_6"
"12216",2018-04-02,2408331.66666667,522083.959811631,-191024.308250555,985118.308437036,525758.544727479,0,25187.9624223089,65034.993867238,699.523601226646,87.0872692987403,41046.0203692815,166633.173277828,0,2140625.26553277,"1_178_6"
"12217",2018-04-09,1131721.66666667,521849.492352401,-224513.012422518,0,553238.562179964,0,4611.18562450558,55258.5222390365,22.7045184368703,41.8992055186151,42835.3022782877,252564.290789125,0,1205908.94676476,"1_178_6"
"12218",2018-04-16,950015,521615.024893171,-278412.021555453,0,464662.059943395,0,811.092763472364,31962.1892439439,0.735361269164813,42122.3352523178,38719.4581659051,228394.216781578,0,1049875.0908496,"1_178_6"
